,0,EVAL MID YIELD,COMPOSITE LIQUIDITY SCORE (T-1),COUPON FREQUENCY,NEXT COUPON RATE,REMAINING_TENURE_INT,ASSET-BACKED SECURITIES,CONSTRUCTION AND ENGINEERING,DIVERSIFIED HOLDINGS,FINANCIAL SERVICES,INDUSTRIAL PRODUCTS,INFRASTRUCTURES AND UTILITIES,MINING & PETROLEUM,PLANTATION AND AGRICULTURE,PROPERTY AND REAL ESTATE,PUBLIC FINANCE,TRADING & SERVICES
8836,723,2.914,2.3,2,4.15,120,0,0,0,0,0,1,0,0,0,0,0
8837,724,4.886,0.0,2,5.1,120,0,0,0,0,0,1,0,0,0,0,0
8838,724,4.982,0.0,2,5.1,120,0,0,0,0,0,1,0,0,0,0,0
8839,724,4.968,0.0,2,5.1,120,0,0,0,0,0,1,0,0,0,0,0
8840,724,4.947,0.0,2,5.1,120,0,0,0,0,0,1,0,0,0,0,0
8841,724,4.664,0.0,2,5.1,120,0,0,0,0,0,1,0,0,0,0,0
8842,724,4.536,0.0,2,5.1,120,0,0,0,0,0,1,0,0,0,0,0
8843,724,5.219,0.0,2,5.1,120,0,0,0,0,0,1,0,0,0,0,0
8844,724,4.665,0.0,2,5.1,120,0,0,0,0,0,1,0,0,0,0,0
8845,724,4.588,0.0,2,5.1,120,0,0,0,0,0,1,0,0,0,0,0
8846,724,4.601,0.0,2,5.1,120,0,0,0,0,0,1,0,0,0,0,0
8847,724,4.349,0.0,2,5.1,120,0,0,0,0,0,1,0,0,0,0,0
8848,724,4.268,0.0,2,5.1,120,0,0,0,0,0,1,0,0,0,0,0
8849,724,4.241,0.0,2,5.1,120,0,0,0,0,0,1,0,0,0,0,0
8850,724,4.22,0.0,2,5.1,120,0,0,0,0,0,1,0,0,0,0,0
8851,725,3.825,0.0,2,3.6,120,0,0,0,0,0,1,0,0,0,0,0
8852,725,3.74,2.3,2,3.6,120,0,0,0,0,0,1,0,0,0,0,0
8853,725,3.767,2.3,2,3.6,120,0,0,0,0,0,1,0,0,0,0,0
8854,725,3.497,3.0,2,3.6,120,0,0,0,0,0,1,0,0,0,0,0
8855,725,3.207,3.3,2,3.6,120,0,0,0,0,0,1,0,0,0,0,0
8856,725,4.069,3.3,2,3.6,120,0,0,0,0,0,1,0,0,0,0,0
8857,725,3.436,2.7,2,3.6,120,0,0,0,0,0,1,0,0,0,0,0
8858,725,3.271,3.0,2,3.6,120,0,0,0,0,0,1,0,0,0,0,0
8859,725,3.351,2.7,2,3.6,120,0,0,0,0,0,1,0,0,0,0,0
8860,725,2.929,3.0,2,3.6,120,0,0,0,0,0,1,0,0,0,0,0
8861,725,2.881,2.7,2,3.6,120,0,0,0,0,0,1,0,0,0,0,0
8862,725,3.027,2.7,2,3.6,120,0,0,0,0,0,1,0,0,0,0,0
8863,725,2.987,2.3,2,3.6,120,0,0,0,0,0,1,0,0,0,0,0
8864,726,3.87,0.0,2,3.75,120,0,0,0,0,0,0,0,1,0,0,0
8865,726,3.91,2.0,2,3.75,120,0,0,0,0,0,0,0,1,0,0,0
8866,726,3.885,2.0,2,3.75,120,0,0,0,0,0,0,0,1,0,0,0
8867,726,3.599,2.3,2,3.75,120,0,0,0,0,0,0,0,1,0,0,0
8868,726,3.335,2.7,2,3.75,120,0,0,0,0,0,0,0,1,0,0,0
8869,726,4.051,2.3,2,3.75,120,0,0,0,0,0,0,0,1,0,0,0
8870,726,3.545,2.3,2,3.75,120,0,0,0,0,0,0,0,1,0,0,0
8871,726,3.451,2.0,2,3.75,120,0,0,0,0,0,0,0,1,0,0,0
8872,726,3.477,2.7,2,3.75,120,0,0,0,0,0,0,0,1,0,0,0
8873,726,3.172,2.7,2,3.75,120,0,0,0,0,0,0,0,1,0,0,0
8874,726,3.1,2.7,2,3.75,120,0,0,0,0,0,0,0,1,0,0,0
8875,726,3.13,3.0,2,3.75,120,0,0,0,0,0,0,0,1,0,0,0
8876,726,3.112,2.3,2,3.75,120,0,0,0,0,0,0,0,1,0,0,0
8877,727,4.966,0.0,2,5.18,120,0,0,0,0,0,1,0,0,0,0,0
8878,727,4.957,0.0,2,5.18,120,0,0,0,0,0,1,0,0,0,0,0
8879,727,4.694,0.0,2,5.18,120,0,0,0,0,0,1,0,0,0,0,0
8880,727,4.566,0.0,2,5.18,120,0,0,0,0,0,1,0,0,0,0,0
8881,727,5.254,0.0,2,5.18,120,0,0,0,0,0,1,0,0,0,0,0
8882,727,4.683,0.0,2,5.18,120,0,0,0,0,0,1,0,0,0,0,0
8883,727,4.607,0.0,2,5.18,120,0,0,0,0,0,1,0,0,0,0,0
8884,727,4.62,0.0,2,5.18,120,0,0,0,0,0,1,0,0,0,0,0
8885,727,4.194,0.0,2,5.18,120,0,0,0,0,0,1,0,0,0,0,0
8886,727,4.127,0.0,2,5.18,120,0,0,0,0,0,1,0,0,0,0,0
8887,727,4.056,0.0,2,5.18,120,0,0,0,0,0,1,0,0,0,0,0
8888,727,3.89,0.0,2,5.18,120,0,0,0,0,0,1,0,0,0,0,0
8889,728,4.349,0.0,2,4.3,120,0,0,1,0,0,0,0,0,0,0,0
8890,728,4.331,0.0,2,4.3,120,0,0,1,0,0,0,0,0,0,0,0
8891,728,4.046,0.0,2,4.3,120,0,0,1,0,0,0,0,0,0,0,0
8892,728,3.918,0.0,2,4.3,120,0,0,1,0,0,0,0,0,0,0,0
8893,728,4.606,0.0,2,4.3,120,0,0,1,0,0,0,0,0,0,0,0
8894,728,4.059,0.0,2,4.3,120,0,0,1,0,0,0,0,0,0,0,0
8895,728,3.979,0.0,2,4.3,120,0,0,1,0,0,0,0,0,0,0,0
8896,728,3.993,0.0,2,4.3,120,0,0,1,0,0,0,0,0,0,0,0
8897,728,3.682,0.0,2,4.3,120,0,0,1,0,0,0,0,0,0,0,0
8898,728,4.303,2.0,2,4.3,120,0,0,1,0,0,0,0,0,0,0,0
8899,728,4.29,1.7,2,4.3,120,0,0,1,0,0,0,0,0,0,0,0
8900,728,4.283,1.7,2,4.3,120,0,0,1,0,0,0,0,0,0,0,0
8901,729,4.534,0.0,2,4.5,120,0,0,0,0,0,1,0,0,0,0,0
8902,729,4.401,0.0,2,4.5,120,0,0,0,0,0,1,0,0,0,0,0
8903,729,4.125,0.0,2,4.5,120,0,0,0,0,0,1,0,0,0,0,0
8904,729,3.918,0.0,2,4.5,120,0,0,0,0,0,1,0,0,0,0,0
8905,729,4.612,0.0,2,4.5,120,0,0,0,0,0,1,0,0,0,0,0
8906,729,4.026,0.0,2,4.5,120,0,0,0,0,0,1,0,0,0,0,0
8907,729,3.931,0.0,2,4.5,120,0,0,0,0,0,1,0,0,0,0,0
8908,729,3.942,0.0,2,4.5,120,0,0,0,0,0,1,0,0,0,0,0
8909,729,3.694,0.0,2,4.5,120,0,0,0,0,0,1,0,0,0,0,0
8910,729,3.633,0.0,2,4.5,120,0,0,0,0,0,1,0,0,0,0,0
8911,729,3.615,0.0,2,4.5,120,0,0,0,0,0,1,0,0,0,0,0
8912,729,3.583,0.0,2,4.5,120,0,0,0,0,0,1,0,0,0,0,0
8913,730,3.9,2.3,2,3.9,120,0,0,0,0,0,1,0,0,0,0,0
8914,730,3.808,2.3,2,3.9,120,0,0,0,0,0,1,0,0,0,0,0
8915,730,3.46,2.3,2,3.9,120,0,0,0,0,0,1,0,0,0,0,0
8916,730,3.259,2.7,2,3.9,120,0,0,0,0,0,1,0,0,0,0,0
8917,730,4.107,3.0,2,3.9,120,0,0,0,0,0,1,0,0,0,0,0
8918,730,3.438,2.7,2,3.9,120,0,0,0,0,0,1,0,0,0,0,0
8919,730,3.354,2.0,2,3.9,120,0,0,0,0,0,1,0,0,0,0,0
8920,730,3.395,2.0,2,3.9,120,0,0,0,0,0,1,0,0,0,0,0
8921,730,2.972,2.7,2,3.9,120,0,0,0,0,0,1,0,0,0,0,0
8922,730,2.945,2.3,2,3.9,120,0,0,0,0,0,1,0,0,0,0,0
8923,730,2.996,2.0,2,3.9,120,0,0,0,0,0,1,0,0,0,0,0
8924,730,2.944,1.7,2,3.9,120,0,0,0,0,0,1,0,0,0,0,0
8925,731,4.256,1.7,2,4.263,120,0,1,0,0,0,0,0,0,0,0,0
8926,731,4.002,1.7,2,4.263,120,0,1,0,0,0,0,0,0,0,0,0
8927,731,3.788,2.3,2,4.263,120,0,1,0,0,0,0,0,0,0,0,0
8928,731,4.495,2.0,2,4.263,120,0,1,0,0,0,0,0,0,0,0,0
8929,731,3.947,3.0,2,4.263,120,0,1,0,0,0,0,0,0,0,0,0
8930,731,3.884,2.0,2,4.263,120,0,1,0,0,0,0,0,0,0,0,0
8931,731,3.992,2.0,2,4.263,120,0,1,0,0,0,0,0,0,0,0,0
8932,731,3.739,2.3,2,4.263,120,0,1,0,0,0,0,0,0,0,0,0
8933,731,3.667,2.0,2,4.263,120,0,1,0,0,0,0,0,0,0,0,0
8934,731,3.595,2.3,2,4.263,120,0,1,0,0,0,0,0,0,0,0,0
8935,731,3.599,1.7,2,4.263,120,0,1,0,0,0,0,0,0,0,0,0
8936,732,5.068,2.0,2,5.1,120,0,0,1,0,0,0,0,0,0,0,0
8937,732,4.804,2.0,2,5.1,120,0,0,1,0,0,0,0,0,0,0,0
8938,732,4.593,2.0,2,5.1,120,0,0,1,0,0,0,0,0,0,0,0
8939,732,5.709,1.7,2,5.1,120,0,0,1,0,0,0,0,0,0,0,0
8940,732,5.512,2.3,2,5.1,120,0,0,1,0,0,0,0,0,0,0,0
8941,732,5.255,2.7,2,5.1,120,0,0,1,0,0,0,0,0,0,0,0
8942,732,5.194,2.3,2,5.1,120,0,0,1,0,0,0,0,0,0,0,0
8943,732,4.972,3.0,2,5.1,120,0,0,1,0,0,0,0,0,0,0,0
8944,732,4.898,2.3,2,5.1,120,0,0,1,0,0,0,0,0,0,0,0
8945,732,4.868,3.3,2,5.1,120,0,0,1,0,0,0,0,0,0,0,0
8946,732,4.855,3.0,2,5.1,120,0,0,1,0,0,0,0,0,0,0,0
8947,733,4.48,0.0,2,4.48,120,0,0,0,0,0,1,0,0,0,0,0
8948,733,3.957,2.3,2,4.48,120,0,0,0,0,0,1,0,0,0,0,0
8949,733,3.79,2.7,2,4.48,120,0,0,0,0,0,1,0,0,0,0,0
8950,733,4.36,3.0,2,4.48,120,0,0,0,0,0,1,0,0,0,0,0
8951,733,3.721,2.7,2,4.48,120,0,0,0,0,0,1,0,0,0,0,0
8952,733,3.659,3.7,2,4.48,120,0,0,0,0,0,1,0,0,0,0,0
8953,733,3.685,3.3,2,4.48,120,0,0,0,0,0,1,0,0,0,0,0
8954,733,3.383,2.7,2,4.48,120,0,0,0,0,0,1,0,0,0,0,0
8955,733,3.358,2.7,2,4.48,120,0,0,0,0,0,1,0,0,0,0,0
8956,733,3.288,2.3,2,4.48,120,0,0,0,0,0,1,0,0,0,0,0
8957,733,3.286,3.3,2,4.48,120,0,0,0,0,0,1,0,0,0,0,0
8958,734,3.288,2.3,2,3.29,120,0,0,1,0,0,0,0,0,0,0,0
8959,734,3.415,2.0,2,3.29,120,0,0,1,0,0,0,0,0,0,0,0
8960,734,3.006,2.7,2,3.29,120,0,0,1,0,0,0,0,0,0,0,0
8961,734,2.998,2.7,2,3.29,120,0,0,1,0,0,0,0,0,0,0,0
8962,734,3.079,2.7,2,3.29,120,0,0,1,0,0,0,0,0,0,0,0
8963,734,3.04,2.7,2,3.29,120,0,0,1,0,0,0,0,0,0,0,0
8964,735,3.3,0.0,2,3.3,120,0,0,0,0,0,1,0,0,0,0,0
8965,735,3.018,2.0,2,3.3,120,0,0,0,0,0,1,0,0,0,0,0
8966,735,3.01,2.0,2,3.3,120,0,0,0,0,0,1,0,0,0,0,0
8967,735,3.078,1.7,2,3.3,120,0,0,0,0,0,1,0,0,0,0,0
8968,735,3.039,1.7,2,3.3,120,0,0,0,0,0,1,0,0,0,0,0
8969,736,4.023,0.0,2,4.05,120,0,0,0,0,0,1,0,0,0,0,0
8970,736,3.706,0.0,2,4.05,120,0,0,0,0,0,1,0,0,0,0,0
8971,736,3.394,2.7,2,4.05,120,0,0,0,0,0,1,0,0,0,0,0
8972,736,3.359,3.3,2,4.05,120,0,0,0,0,0,1,0,0,0,0,0
8973,736,3.341,2.7,2,4.05,120,0,0,0,0,0,1,0,0,0,0,0
8974,737,4.05,0.0,2,4.1,120,0,1,0,0,0,0,0,0,0,0,0
8975,737,3.784,0.0,2,4.1,120,0,1,0,0,0,0,0,0,0,0,0
8976,737,3.711,0.0,2,4.1,120,0,1,0,0,0,0,0,0,0,0,0
8977,737,3.659,2.0,2,4.1,120,0,1,0,0,0,0,0,0,0,0,0
8978,737,3.652,2.3,2,4.1,120,0,1,0,0,0,0,0,0,0,0,0
8979,738,4.328,0.0,2,4.5,120,0,0,0,0,0,1,0,0,0,0,0
8980,738,4.244,0.0,2,4.5,120,0,0,0,0,0,1,0,0,0,0,0
8981,738,4.243,0.0,2,4.5,120,0,0,0,0,0,1,0,0,0,0,0
8982,738,4.225,0.0,2,4.5,120,0,0,0,0,0,1,0,0,0,0,0
8983,739,2.951,2.0,2,2.9,120,0,0,0,0,0,1,0,0,0,0,0
8984,739,2.987,2.0,2,2.9,120,0,0,0,0,0,1,0,0,0,0,0
8985,739,2.997,2.3,2,2.9,120,0,0,0,0,0,1,0,0,0,0,0
8986,740,4.309,2.0,2,4.45,120,0,0,0,0,0,0,0,0,1,0,0
8987,740,4.245,2.7,2,4.45,120,0,0,0,0,0,0,0,0,1,0,0
8988,740,4.228,2.0,2,4.45,120,0,0,0,0,0,0,0,0,1,0,0
8989,741,3.859,0.0,2,3.85,120,0,1,0,0,0,0,0,0,0,0,0
8990,741,3.818,0.0,2,3.85,120,0,1,0,0,0,0,0,0,0,0,0
8991,741,3.802,0.0,2,3.85,120,0,1,0,0,0,0,0,0,0,0,0
8992,742,3.4,0.0,2,3.4,120,0,0,0,0,0,1,0,0,0,0,0
8993,742,3.37,2.7,2,3.4,120,0,0,0,0,0,1,0,0,0,0,0
8994,742,3.352,2.0,2,3.4,120,0,0,0,0,0,1,0,0,0,0,0
8995,743,4.966,0.0,2,5.08,120,0,0,1,0,0,0,0,0,0,0,0
8996,743,4.956,0.0,2,5.08,120,0,0,1,0,0,0,0,0,0,0,0
8997,744,3.07,0.0,2,3.12,120,0,0,0,0,0,1,0,0,0,0,0
8998,744,3.014,0.0,2,3.12,120,0,0,0,0,0,1,0,0,0,0,0
8999,745,2.98,0.0,2,2.98,120,0,0,0,0,0,0,1,0,0,0,0
9000,746,4.348,0.0,2,4.53,120,0,0,0,0,0,1,0,0,0,0,0
9001,747,3.804,0.0,2,5.1,36,0,0,0,0,0,1,0,0,0,0,0
9002,747,3.622,0.0,2,5.1,36,0,0,0,0,0,1,0,0,0,0,0
9003,747,3.615,2.7,2,5.1,36,0,0,0,0,0,1,0,0,0,0,0
9004,747,3.624,2.0,2,5.1,36,0,0,0,0,0,1,0,0,0,0,0
9005,747,3.581,1.7,2,5.1,36,0,0,0,0,0,1,0,0,0,0,0
9006,747,3.453,1.7,2,5.1,36,0,0,0,0,0,1,0,0,0,0,0
9007,747,3.233,1.7,2,5.1,36,0,0,0,0,0,1,0,0,0,0,0
9008,747,3.467,0.0,2,5.1,36,0,0,0,0,0,1,0,0,0,0,0
9009,747,3.154,0.0,2,5.1,24,0,0,0,0,0,1,0,0,0,0,0
9010,747,2.954,0.0,2,5.1,24,0,0,0,0,0,1,0,0,0,0,0
9011,747,2.954,0.0,2,5.1,24,0,0,0,0,0,1,0,0,0,0,0
9012,747,2.64,0.0,2,5.1,24,0,0,0,0,0,1,0,0,0,0,0
9013,747,2.529,2.7,2,5.1,24,0,0,0,0,0,1,0,0,0,0,0
9014,747,2.487,3.3,2,5.1,24,0,0,0,0,0,1,0,0,0,0,0
9015,747,2.418,2.7,2,5.1,24,0,0,0,0,0,1,0,0,0,0,0
9016,748,4.16,0.0,2,5.7,36,0,0,0,0,0,1,0,0,0,0,0
9017,748,3.986,0.0,2,5.7,36,0,0,0,0,0,1,0,0,0,0,0
9018,748,3.981,0.0,2,5.7,36,0,0,0,0,0,1,0,0,0,0,0
9019,748,3.97,0.0,2,5.7,36,0,0,0,0,0,1,0,0,0,0,0
9020,748,3.89,0.0,2,5.7,36,0,0,0,0,0,1,0,0,0,0,0
9021,748,3.77,0.0,2,5.7,36,0,0,0,0,0,1,0,0,0,0,0
9022,748,3.574,0.0,2,5.7,36,0,0,0,0,0,1,0,0,0,0,0
9023,748,3.844,0.0,2,5.7,36,0,0,0,0,0,1,0,0,0,0,0
9024,748,3.518,0.0,2,5.7,36,0,0,0,0,0,1,0,0,0,0,0
9025,748,3.351,0.0,2,5.7,24,0,0,0,0,0,1,0,0,0,0,0
9026,748,3.354,2.7,2,5.7,24,0,0,0,0,0,1,0,0,0,0,0
9027,748,3.084,2.3,2,5.7,24,0,0,0,0,0,1,0,0,0,0,0
9028,748,2.996,2.3,2,5.7,24,0,0,0,0,0,1,0,0,0,0,0
9029,748,2.968,2.0,2,5.7,24,0,0,0,0,0,1,0,0,0,0,0
9030,748,2.918,2.0,2,5.7,24,0,0,0,0,0,1,0,0,0,0,0
9031,749,3.519,2.7,2,4.22,60,0,0,0,0,0,1,0,0,0,0,0
9032,749,3.349,2.3,2,4.22,60,0,0,0,0,0,1,0,0,0,0,0
9033,749,3.394,2.3,2,4.22,60,0,0,0,0,0,1,0,0,0,0,0
9034,749,3.448,1.7,2,4.22,36,0,0,0,0,0,1,0,0,0,0,0
9035,749,3.463,1.3,2,4.22,36,0,0,0,0,0,1,0,0,0,0,0
9036,749,3.273,2.0,2,4.22,36,0,0,0,0,0,1,0,0,0,0,0
9037,749,2.99,2.3,2,4.22,36,0,0,0,0,0,1,0,0,0,0,0
9038,749,3.38,2.0,2,4.22,36,0,0,0,0,0,1,0,0,0,0,0
9039,749,2.999,2.7,2,4.22,36,0,0,0,0,0,1,0,0,0,0,0
9040,749,2.847,2.3,2,4.22,36,0,0,0,0,0,1,0,0,0,0,0
9041,749,2.921,2.3,2,4.22,36,0,0,0,0,0,1,0,0,0,0,0
9042,749,2.378,1.7,2,4.22,36,0,0,0,0,0,1,0,0,0,0,0
9043,749,2.281,1.7,2,4.22,36,0,0,0,0,0,1,0,0,0,0,0
9044,749,2.316,1.7,2,4.22,36,0,0,0,0,0,1,0,0,0,0,0
9045,749,2.226,2.3,2,4.22,24,0,0,0,0,0,1,0,0,0,0,0
9046,750,3.97,1.7,2,5.22,60,0,0,0,0,0,1,0,0,0,0,0
9047,750,3.714,2.0,2,5.22,60,0,0,0,0,0,1,0,0,0,0,0
9048,750,3.708,2.0,2,5.22,60,0,0,0,0,0,1,0,0,0,0,0
9049,750,3.702,1.7,2,5.22,36,0,0,0,0,0,1,0,0,0,0,0
9050,750,3.661,1.3,2,5.22,36,0,0,0,0,0,1,0,0,0,0,0
9051,750,3.464,2.7,2,5.22,36,0,0,0,0,0,1,0,0,0,0,0
9052,750,3.288,2.0,2,5.22,36,0,0,0,0,0,1,0,0,0,0,0
9053,750,3.548,2.7,2,5.22,36,0,0,0,0,0,1,0,0,0,0,0
9054,750,3.213,2.7,2,5.22,36,0,0,0,0,0,1,0,0,0,0,0
9055,750,3.06,2.3,2,5.22,36,0,0,0,0,0,1,0,0,0,0,0
9056,750,3.049,2.3,2,5.22,36,0,0,0,0,0,1,0,0,0,0,0
9057,750,2.799,1.7,2,5.22,36,0,0,0,0,0,1,0,0,0,0,0
9058,750,2.762,1.7,2,5.22,36,0,0,0,0,0,1,0,0,0,0,0
9059,750,2.74,1.7,2,5.22,36,0,0,0,0,0,1,0,0,0,0,0
9060,750,2.689,2.3,2,5.22,24,0,0,0,0,0,1,0,0,0,0,0
9061,751,3.601,2.0,2,4.48,60,0,0,0,0,0,1,0,0,0,0,0
9062,751,3.353,2.3,2,4.48,60,0,0,0,0,0,1,0,0,0,0,0
9063,751,3.464,2.0,2,4.48,60,0,0,0,0,0,1,0,0,0,0,0
9064,751,3.495,2.0,2,4.48,60,0,0,0,0,0,1,0,0,0,0,0
9065,751,3.447,1.3,2,4.48,36,0,0,0,0,0,1,0,0,0,0,0
9066,751,3.294,1.3,2,4.48,36,0,0,0,0,0,1,0,0,0,0,0
9067,751,3.119,0.0,2,4.48,36,0,0,0,0,0,1,0,0,0,0,0
9068,751,3.455,0.0,2,4.48,36,0,0,0,0,0,1,0,0,0,0,0
9069,751,3.085,0.0,2,4.48,36,0,0,0,0,0,1,0,0,0,0,0
9070,751,2.909,0.0,2,4.48,36,0,0,0,0,0,1,0,0,0,0,0
9071,751,2.938,0.0,2,4.48,36,0,0,0,0,0,1,0,0,0,0,0
9072,751,2.613,0.0,2,4.48,36,0,0,0,0,0,1,0,0,0,0,0
9073,751,2.533,0.0,2,4.48,36,0,0,0,0,0,1,0,0,0,0,0
9074,751,2.484,0.0,2,4.48,36,0,0,0,0,0,1,0,0,0,0,0
9075,751,2.364,0.0,2,4.48,36,0,0,0,0,0,1,0,0,0,0,0
9076,752,4.01,2.3,2,5.05,60,0,0,0,0,0,1,0,0,0,0,0
9077,752,3.829,2.7,2,5.05,60,0,0,0,0,0,1,0,0,0,0,0
9078,752,3.866,2.3,2,5.05,60,0,0,0,0,0,1,0,0,0,0,0
9079,752,3.872,1.7,2,5.05,60,0,0,0,0,0,1,0,0,0,0,0
9080,752,3.785,1.3,2,5.05,60,0,0,0,0,0,1,0,0,0,0,0
9081,752,3.63,1.3,2,5.05,60,0,0,0,0,0,1,0,0,0,0,0
9082,752,3.487,0.0,2,5.05,60,0,0,0,0,0,1,0,0,0,0,0
9083,752,3.899,0.0,2,5.05,60,0,0,0,0,0,1,0,0,0,0,0
9084,752,3.479,0.0,2,5.05,60,0,0,0,0,0,1,0,0,0,0,0
9085,752,3.352,0.0,2,5.05,60,0,0,0,0,0,1,0,0,0,0,0
9086,752,3.34,0.0,2,5.05,60,0,0,0,0,0,1,0,0,0,0,0
9087,752,3.029,0.0,2,5.05,36,0,0,0,0,0,1,0,0,0,0,0
9088,752,2.969,0.0,2,5.05,36,0,0,0,0,0,1,0,0,0,0,0
9089,752,2.921,0.0,2,5.05,36,0,0,0,0,0,1,0,0,0,0,0
9090,752,2.896,0.0,2,5.05,36,0,0,0,0,0,1,0,0,0,0,0
9091,753,4.009,0.0,2,4.9,60,0,0,0,0,0,1,0,0,0,0,0
9092,753,3.862,0.0,2,4.9,60,0,0,0,0,0,1,0,0,0,0,0
9093,753,3.87,0.0,2,4.9,60,0,0,0,0,0,1,0,0,0,0,0
9094,753,3.874,0.0,2,4.9,60,0,0,0,0,0,1,0,0,0,0,0
9095,753,3.81,0.0,2,4.9,60,0,0,0,0,0,1,0,0,0,0,0
9096,753,3.621,0.0,2,4.9,60,0,0,0,0,0,1,0,0,0,0,0
9097,753,3.462,0.0,2,4.9,60,0,0,0,0,0,1,0,0,0,0,0
9098,753,3.871,0.0,2,4.9,60,0,0,0,0,0,1,0,0,0,0,0
9099,753,3.456,0.0,2,4.9,60,0,0,0,0,0,1,0,0,0,0,0
9100,753,3.323,0.0,2,4.9,60,0,0,0,0,0,1,0,0,0,0,0
9101,753,3.263,0.0,2,4.9,60,0,0,0,0,0,1,0,0,0,0,0
9102,753,2.982,0.0,2,4.9,36,0,0,0,0,0,1,0,0,0,0,0
9103,753,2.912,0.0,2,4.9,36,0,0,0,0,0,1,0,0,0,0,0
9104,753,2.908,0.0,2,4.9,36,0,0,0,0,0,1,0,0,0,0,0
9105,753,2.861,0.0,2,4.9,36,0,0,0,0,0,1,0,0,0,0,0
9106,754,3.882,0.0,2,4.79,60,0,0,0,0,0,1,0,0,0,0,0
9107,754,3.679,0.0,2,4.79,60,0,0,0,0,0,1,0,0,0,0,0
9108,754,3.704,0.0,2,4.79,60,0,0,0,0,0,1,0,0,0,0,0
9109,754,3.715,0.0,2,4.79,60,0,0,0,0,0,1,0,0,0,0,0
9110,754,3.686,0.0,2,4.79,60,0,0,0,0,0,1,0,0,0,0,0
9111,754,3.535,0.0,2,4.79,60,0,0,0,0,0,1,0,0,0,0,0
9112,754,3.311,2.7,2,4.79,60,0,0,0,0,0,1,0,0,0,0,0
9113,754,3.695,2.0,2,4.79,60,0,0,0,0,0,1,0,0,0,0,0
9114,754,3.279,2.0,2,4.79,60,0,0,0,0,0,1,0,0,0,0,0
9115,754,3.139,1.7,2,4.79,60,0,0,0,0,0,1,0,0,0,0,0
9116,754,3.145,3.0,2,4.79,60,0,0,0,0,0,1,0,0,0,0,0
9117,754,2.762,2.7,2,4.79,36,0,0,0,0,0,1,0,0,0,0,0
9118,754,2.69,2.0,2,4.79,36,0,0,0,0,0,1,0,0,0,0,0
9119,754,2.698,3.3,2,4.79,36,0,0,0,0,0,1,0,0,0,0,0
9120,754,2.606,2.7,2,4.79,36,0,0,0,0,0,1,0,0,0,0,0
9121,755,4.774,0.0,2,5.16,60,0,0,0,0,0,1,0,0,0,0,0
9122,755,4.625,0.0,2,5.16,60,0,0,0,0,0,1,0,0,0,0,0
9123,755,4.682,0.0,2,5.16,60,0,0,0,0,0,1,0,0,0,0,0
9124,755,4.653,0.0,2,5.16,60,0,0,0,0,0,1,0,0,0,0,0
9125,755,4.607,2.0,2,5.16,60,0,0,0,0,0,1,0,0,0,0,0
9126,755,4.395,1.7,2,5.16,60,0,0,0,0,0,1,0,0,0,0,0
9127,755,4.292,1.7,2,5.16,60,0,0,0,0,0,1,0,0,0,0,0
9128,755,4.75,1.3,2,5.16,60,0,0,0,0,0,1,0,0,0,0,0
9129,755,4.511,1.3,2,5.16,60,0,0,0,0,0,1,0,0,0,0,0
9130,755,4.384,1.3,2,5.16,60,0,0,0,0,0,1,0,0,0,0,0
9131,755,4.499,0.0,2,5.16,60,0,0,0,0,0,1,0,0,0,0,0
9132,755,4.399,0.0,2,5.16,36,0,0,0,0,0,1,0,0,0,0,0
9133,755,4.375,0.0,2,5.16,36,0,0,0,0,0,1,0,0,0,0,0
9134,755,4.351,0.0,2,5.16,36,0,0,0,0,0,1,0,0,0,0,0
9135,755,4.327,0.0,2,5.16,36,0,0,0,0,0,1,0,0,0,0,0
9136,756,4.084,0.0,2,4.87,60,0,0,0,0,0,1,0,0,0,0,0
9137,756,3.899,0.0,2,4.87,60,0,0,0,0,0,1,0,0,0,0,0
9138,756,3.946,0.0,2,4.87,60,0,0,0,0,0,1,0,0,0,0,0
9139,756,3.965,0.0,2,4.87,60,0,0,0,0,0,1,0,0,0,0,0
9140,756,3.886,0.0,2,4.87,60,0,0,0,0,0,1,0,0,0,0,0
9141,756,3.725,0.0,2,4.87,60,0,0,0,0,0,1,0,0,0,0,0
9142,756,3.586,0.0,2,4.87,60,0,0,0,0,0,1,0,0,0,0,0
9143,756,4.014,0.0,2,4.87,60,0,0,0,0,0,1,0,0,0,0,0
9144,756,3.615,0.0,2,4.87,60,0,0,0,0,0,1,0,0,0,0,0
9145,756,3.496,0.0,2,4.87,60,0,0,0,0,0,1,0,0,0,0,0
9146,756,3.488,0.0,2,4.87,60,0,0,0,0,0,1,0,0,0,0,0
9147,756,3.192,0.0,2,4.87,60,0,0,0,0,0,1,0,0,0,0,0
9148,756,3.13,0.0,2,4.87,60,0,0,0,0,0,1,0,0,0,0,0
9149,756,3.058,0.0,2,4.87,60,0,0,0,0,0,1,0,0,0,0,0
9150,756,3.026,0.0,2,4.87,60,0,0,0,0,0,1,0,0,0,0,0
9151,757,4.024,2.7,2,4.85,60,0,0,0,0,0,1,0,0,0,0,0
9152,757,3.84,2.7,2,4.85,60,0,0,0,0,0,1,0,0,0,0,0
9153,757,3.885,0.0,2,4.85,60,0,0,0,0,0,1,0,0,0,0,0
9154,757,3.9,0.0,2,4.85,60,0,0,0,0,0,1,0,0,0,0,0
