VALUE DATE,STOCK CODE,EVAL MID YIELD,COMPOSITE LIQUIDITY SCORE (T-1),COUPON FREQUENCY,NEXT COUPON RATE,CALLABLE/PUTTABLE,MODIFIED DURATION,EVAL MID PRICE,REMAINING TENURE,OUTPUT PRICE,RATING TARGET
1/3/2020,VS061776,3.192,1.7,2,9.25,0,1.115,107.04,24,106.396,107.3988118
1/4/2020,VS061776,3.34,1.7,2,9.25,0,1.033,106.396,24,106.199,107.3988118
1/5/2020,VS061776,3.042,1.7,2,9.25,0,0.945,106.199,12,105.926,107.3988118
1/6/2020,VS061776,2.851,0,2,9.25,0,0.911,105.926,12,105.448,107.3988118
1/7/2020,VS061776,2.817,0,2,9.25,0,0.831,105.448,12,105.024,107.3988118
1/8/2020,VS061776,2.643,0,2,9.25,0,0.743,105.024,12,104.576,107.3988118
1/9/2020,VS061776,2.561,0,2,9.25,0,0.666,104.576,12,104.019,107.3988118
1/10/2020,VS061776,2.602,0,2,9.25,0,0.585,104.019,12,103.496,107.3988118
1/8/2019,VS061777,3.859,2,2,9.3,0,2.042,111.756,36,111.634,107.3988118
1/9/2019,VS061777,3.715,2,2,9.3,0,1.956,111.634,36,111.35,107.3988118
1/10/2019,VS061777,3.668,1.7,2,9.3,0,1.882,111.35,36,110.914,107.3988118
1/11/2019,VS061777,3.67,1.7,2,9.3,0,1.799,110.914,24,110.566,107.3988118
1/12/2019,VS061777,3.623,1.7,2,9.3,0,1.79,110.566,24,110.228,107.3988118
1/1/2020,VS061777,3.563,0,2,9.3,0,1.707,110.228,24,109.943,107.3988118
1/2/2020,VS061777,3.461,0,2,9.3,0,1.622,109.943,24,109.852,107.3988118
1/3/2020,VS061777,3.272,0,2,9.3,0,1.548,109.852,24,109.029,107.3988118
1/4/2020,VS061777,3.489,0,2,9.3,0,1.465,109.029,24,109.043,107.3988118
1/5/2020,VS061777,3.166,0,2,9.3,0,1.379,109.043,24,108.836,107.3988118
1/6/2020,VS061777,3.006,0,2,9.3,0,1.363,108.836,24,108.378,107.3988118
1/7/2020,VS061777,2.982,0,2,9.3,0,1.282,108.378,24,108.09,107.3988118
1/8/2020,VS061777,2.788,2.3,2,9.3,0,1.195,108.09,24,107.703,107.3988118
1/9/2020,VS061777,2.703,2,2,9.3,0,1.118,107.703,24,107.2,107.3988118
1/10/2020,VS061777,2.692,3,2,9.3,0,1.038,107.2,24,106.716,107.3988118
1/8/2019,VS062350,3.665,0,2,8,0,1.759,107.876,24,107.762,103.1803301
1/9/2019,VS062350,3.528,0,2,8,0,1.672,107.762,24,107.504,103.1803301
1/10/2019,VS062350,3.493,0,2,8,0,1.597,107.504,24,107.16,103.1803301
1/11/2019,VS062350,3.486,0,2,8,0,1.514,107.16,24,106.876,103.1803301
1/12/2019,VS062350,3.441,0,2,8,0,1.431,106.876,24,106.552,104.4686667
1/1/2020,VS062350,3.416,0,2,8,0,1.399,106.552,24,106.297,104.4686667
1/2/2020,VS062350,3.325,0,2,8,0,1.314,106.297,24,106.248,104.4686667
1/3/2020,VS062350,3.106,0,2,8,0,1.24,106.248,24,105.682,104.4686667
1/4/2020,VS062350,3.252,0,2,8,0,1.158,105.682,24,105.542,104.4686667
1/5/2020,VS062350,3.021,0,2,8,0,1.071,105.542,24,105.454,104.4686667
1/6/2020,VS062350,2.767,0,2,8,0,0.997,105.454,12,105.041,104.4686667
1/7/2020,VS062350,2.769,0,2,8,0,0.952,105.041,12,104.853,104.4686667
1/8/2020,VS062350,2.47,0,2,8,0,0.864,104.853,12,104.511,104.4686667
1/9/2020,VS062350,2.366,0,2,8,0,0.786,104.511,12,104.042,104.4686667
1/10/2020,VS062350,2.391,0,2,8,0,0.705,104.042,12,103.654,104.4686667
1/8/2019,VS062351,3.721,0,2,8.1,0,2.179,109.944,36,109.96,103.1803301
1/9/2019,VS062351,3.559,0,2,8.1,0,2.092,109.96,36,109.685,103.1803301
1/10/2019,VS062351,3.54,0,2,8.1,0,2.017,109.685,36,109.353,103.1803301
1/11/2019,VS062351,3.53,0,2,8.1,0,1.934,109.353,36,109.078,103.1803301
1/12/2019,VS062351,3.493,0,2,8.1,0,1.851,109.078,24,108.753,104.4686667
1/1/2020,VS062351,3.476,0,2,8.1,0,1.835,108.753,24,108.588,104.4686667
1/2/2020,VS062351,3.364,0,2,8.1,0,1.75,108.588,24,108.648,104.4686667
1/3/2020,VS062351,3.147,0,2,8.1,0,1.677,108.648,24,107.893,104.4686667
1/4/2020,VS062351,3.359,0,2,8.1,0,1.594,107.893,24,107.958,104.4686667
1/5/2020,VS062351,3.081,0,2,8.1,0,1.508,107.958,24,107.946,104.4686667
1/6/2020,VS062351,2.863,0,2,8.1,0,1.435,107.946,24,107.518,104.4686667
1/7/2020,VS062351,2.877,0,2,8.1,0,1.405,107.518,24,107.492,104.4686667
1/8/2020,VS062351,2.578,0,2,8.1,0,1.318,107.492,24,107.22,104.4686667
1/9/2020,VS062351,2.467,0,2,8.1,0,1.241,107.22,24,106.74,104.4686667
1/10/2020,VS062351,2.494,0,2,8.1,0,1.16,106.74,24,106.392,104.4686667
1/8/2019,VS062356,3.747,0,2,8.5,0,1.753,108.628,24,108.481,103.1803301
1/9/2019,VS062356,3.609,0,2,8.5,0,1.666,108.481,24,108.194,103.1803301
1/10/2019,VS062356,3.574,0,2,8.5,0,1.591,108.194,24,107.816,103.1803301
1/11/2019,VS062356,3.568,0,2,8.5,0,1.508,107.816,24,107.555,103.1803301
1/12/2019,VS062356,3.488,0,2,8.5,0,1.425,107.555,24,107.196,104.4686667
1/1/2020,VS062356,3.463,0,2,8.5,0,1.396,107.196,24,106.903,104.4686667
1/2/2020,VS062356,3.373,0,2,8.5,0,1.311,106.903,24,106.822,104.4686667
1/3/2020,VS062356,3.154,0,2,8.5,0,1.237,106.822,24,106.22,104.4686667
1/4/2020,VS062356,3.3,0,2,8.5,0,1.155,106.22,24,106.043,104.4686667
1/5/2020,VS062356,3.069,0,2,8.5,0,1.068,106.043,24,105.923,104.4686667
1/6/2020,VS062356,2.815,0,2,8.5,0,0.994,105.923,12,105.474,104.4686667
1/7/2020,VS062356,2.817,0,2,8.5,0,0.95,105.474,12,105.248,104.4686667
1/8/2020,VS062356,2.518,0,2,8.5,0,0.863,105.248,12,104.872,104.4686667
1/9/2020,VS062356,2.414,0,2,8.5,0,0.785,104.872,12,104.366,104.4686667
1/10/2020,VS062356,2.439,0,2,8.5,0,0.704,104.366,12,103.94,104.4686667
1/8/2019,VS062357,3.803,0,2,8.6,0,2.177,110.917,36,110.902,103.1803301
1/9/2019,VS062357,3.641,0,2,8.6,0,2.091,110.902,36,110.601,103.1803301
1/10/2019,VS062357,3.621,0,2,8.6,0,2.016,110.601,36,110.235,103.1803301
1/11/2019,VS062357,3.612,0,2,8.6,0,1.933,110.235,36,109.992,103.1803301
1/12/2019,VS062357,3.545,0,2,8.6,0,1.85,109.992,24,109.636,104.4686667
1/1/2020,VS062357,3.527,0,2,8.6,0,1.837,109.636,24,109.434,104.4686667
1/2/2020,VS062357,3.416,0,2,8.6,0,1.752,109.434,24,109.468,104.4686667
1/3/2020,VS062357,3.198,0,2,8.6,0,1.679,109.468,24,108.674,104.4686667
1/4/2020,VS062357,3.411,0,2,8.6,0,1.596,108.674,24,108.707,104.4686667
1/5/2020,VS062357,3.132,0,2,8.6,0,1.51,108.707,24,108.666,104.4686667
1/6/2020,VS062357,2.914,0,2,8.6,0,1.437,108.666,24,108.204,104.4686667
1/7/2020,VS062357,2.929,0,2,8.6,0,1.41,108.204,24,108.143,104.4686667
1/8/2020,VS062357,2.63,0,2,8.6,0,1.323,108.143,24,107.838,104.4686667
1/9/2020,VS062357,2.519,0,2,8.6,0,1.246,107.838,24,107.324,104.4686667
1/10/2020,VS062357,2.546,0,2,8.6,0,1.165,107.324,24,106.939,104.4686667
1/8/2019,VS070347,3.859,0,2,9.4,0,2.04,111.972,36,111.843,107.3988118
1/9/2019,VS070347,3.715,0,2,9.4,0,1.954,111.843,36,111.551,107.3988118
1/10/2019,VS070347,3.668,0,2,9.4,0,1.88,111.551,36,111.108,107.3988118
1/11/2019,VS070347,3.67,0,2,9.4,0,1.797,111.108,24,110.754,107.3988118
1/12/2019,VS070347,3.622,0,2,9.4,0,1.789,110.754,24,110.406,107.3988118
1/1/2020,VS070347,3.563,0,2,9.4,0,1.706,110.406,24,110.111,107.3988118
1/2/2020,VS070347,3.462,0,2,9.4,0,1.621,110.111,24,110.016,107.3988118
1/3/2020,VS070347,3.272,0,2,9.4,0,1.547,110.016,24,109.184,107.3988118
1/4/2020,VS070347,3.489,0,2,9.4,0,1.464,109.184,24,109.191,107.3988118
1/5/2020,VS070347,3.166,0,2,9.4,0,1.378,109.191,24,108.976,107.3988118
1/6/2020,VS070347,3.006,0,2,9.4,0,1.362,108.976,24,108.51,107.3988118
1/7/2020,VS070347,2.982,0,2,9.4,0,1.282,108.51,24,108.215,107.3988118
1/8/2020,VS070347,2.788,0,2,9.4,0,1.195,108.215,24,107.82,107.3988118
1/9/2020,VS070347,2.703,0,2,9.4,0,1.117,107.82,24,107.309,107.3988118
1/10/2020,VS070347,2.692,0,2,9.4,0,1.037,107.309,24,106.815,107.3988118
1/8/2019,VS070348,3.927,0,2,9.45,0,2.439,114.4,36,114.395,107.3988118
1/9/2019,VS070348,3.769,0,2,9.45,0,2.353,114.395,36,114.071,107.3988118
1/10/2019,VS070348,3.746,0,2,9.45,0,2.279,114.071,36,113.657,107.3988118
1/11/2019,VS070348,3.741,0,2,9.45,0,2.196,113.657,36,113.328,107.3988118
1/12/2019,VS070348,3.697,0,2,9.45,0,2.204,113.328,36,113.024,107.3988118
1/1/2020,VS070348,3.637,0,2,9.45,0,2.121,113.024,36,112.83,107.3988118
1/2/2020,VS070348,3.52,0,2,9.45,0,2.036,112.83,36,112.806,107.3988118
1/3/2020,VS070348,3.346,0,2,9.45,0,1.963,112.806,36,111.765,107.3988118
1/4/2020,VS070348,3.612,0,2,9.45,0,1.878,111.765,36,112.021,107.3988118
1/5/2020,VS070348,3.258,0,2,9.45,0,1.793,112.021,24,111.867,107.3988118
1/6/2020,VS070348,3.115,0,2,9.45,0,1.795,111.867,24,111.42,107.3988118
1/7/2020,VS070348,3.094,0,2,9.45,0,1.714,111.42,24,111.291,107.3988118
1/8/2020,VS070348,2.873,0,2,9.45,0,1.628,111.291,24,110.944,107.3988118
1/9/2020,VS070348,2.792,0,2,9.45,0,1.551,110.944,24,110.477,107.3988118
1/10/2020,VS070348,2.765,0,2,9.45,0,1.471,110.477,24,109.998,107.3988118
1/8/2019,VS070901,3.927,0,2,9.5,0,2.438,114.531,36,114.522,107.3988118
1/9/2019,VS070901,3.769,0,2,9.5,0,2.352,114.522,36,114.195,107.3988118
1/10/2019,VS070901,3.746,0,2,9.5,0,2.278,114.195,36,113.776,107.3988118
1/11/2019,VS070901,3.741,0,2,9.5,0,2.195,113.776,36,113.444,107.3988118
1/12/2019,VS070901,3.697,0,2,9.5,0,2.203,113.444,36,113.136,107.3988118
1/1/2020,VS070901,3.637,0,2,9.5,0,2.12,113.136,36,112.938,107.3988118
1/2/2020,VS070901,3.52,0,2,9.5,0,2.035,112.938,36,112.911,107.3988118
1/3/2020,VS070901,3.346,0,2,9.5,0,1.962,112.911,36,111.866,107.3988118
1/4/2020,VS070901,3.612,0,2,9.5,0,1.878,111.866,36,112.118,107.3988118
1/5/2020,VS070901,3.258,0,2,9.5,0,1.793,112.118,24,111.96,107.3988118
1/6/2020,VS070901,3.115,0,2,9.5,0,1.794,111.96,24,111.51,107.3988118
1/7/2020,VS070901,3.094,0,2,9.5,0,1.714,111.51,24,111.377,107.3988118
1/8/2020,VS070901,2.873,0,2,9.5,0,1.628,111.377,24,111.027,107.3988118
1/9/2020,VS070901,2.792,0,2,9.5,0,1.551,111.027,24,110.555,107.3988118
1/10/2020,VS070901,2.765,0,2,9.5,0,1.471,110.555,24,110.072,107.3988118
1/8/2019,VS070902,3.984,0,2,9.55,0,2.818,116.931,60,117.043,107.3988118
1/9/2019,VS070902,3.817,0,2,9.55,0,2.733,117.043,60,116.636,107.3988118
1/10/2019,VS070902,3.825,0,2,9.55,0,2.658,116.636,60,116.238,107.3988118
1/11/2019,VS070902,3.818,0,2,9.55,0,2.576,116.238,36,115.924,107.3988118
1/12/2019,VS070902,3.779,0,2,9.55,0,2.598,115.924,36,115.659,107.3988118
1/1/2020,VS070902,3.719,0,2,9.55,0,2.516,115.659,36,115.57,107.3988118
1/2/2020,VS070902,3.589,0,2,9.55,0,2.431,115.57,36,115.608,107.3988118
1/3/2020,VS070902,3.428,0,2,9.55,0,2.358,115.608,36,114.299,107.3988118
1/4/2020,VS070902,3.745,0,2,9.55,0,2.272,114.299,36,114.832,107.3988118
1/5/2020,VS070902,3.36,0,2,9.55,0,2.189,114.832,36,114.743,107.3988118
1/6/2020,VS070902,3.224,0,2,9.55,0,2.206,114.743,36,114.332,107.3988118
1/7/2020,VS070902,3.197,0,2,9.55,0,2.127,114.332,36,114.384,107.3988118
1/8/2020,VS070902,2.953,0,2,9.55,0,2.041,114.384,36,114.073,107.3988118
1/9/2020,VS070902,2.878,0,2,9.55,0,1.965,114.073,36,113.654,107.3988118
1/10/2020,VS070902,2.839,0,2,9.55,0,1.885,113.654,36,113.168,107.3988118
1/8/2019,VS080389,3.92,0,2,6,0,3.27,107.096,60,107.537,105.7891878
1/9/2019,VS080389,3.748,0,2,6,0,3.185,107.537,60,107.326,105.7891878
1/10/2019,VS080389,3.767,0,2,6,0,3.11,107.326,60,107.154,105.7891878
1/11/2019,VS080389,3.769,0,2,6,0,3.113,107.154,60,107.107,105.7891878
1/12/2019,VS080389,3.732,0,2,6,0,3.03,107.107,60,107.052,105.7891878
1/1/2020,VS080389,3.696,0,2,6,0,2.948,107.052,60,107.324,105.7891878
1/2/2020,VS080389,3.552,0,2,6,0,2.865,107.324,60,107.705,105.7891878
1/3/2020,VS080389,3.374,0,2,6,0,2.793,107.705,60,106.495,105.7891878
1/4/2020,VS080389,3.717,0,2,6,0,2.706,106.495,36,107.435,105.7891878
1/5/2020,VS080389,3.328,0,2,6,0,2.699,107.435,36,107.652,105.7891878
1/6/2020,VS080389,3.186,0,2,6,0,2.626,107.652,36,107.467,105.7891878
1/7/2020,VS080389,3.177,0,2,6,0,2.546,107.467,36,107.986,105.7891878
1/8/2020,VS080389,2.898,0,2,6,0,2.461,107.986,36,107.969,105.7891878
1/9/2020,VS080389,2.819,0,2,6,0,2.384,107.969,36,107.822,105.7891878
1/10/2020,VS080389,2.783,0,2,6,0,2.304,107.822,36,107.7,105.7891878
1/8/2019,VS080399,3.92,0,2,6,0,3.27,107.096,60,107.537,105.7891878
1/9/2019,VS080399,3.748,0,2,6,0,3.185,107.537,60,107.326,105.7891878
1/10/2019,VS080399,3.767,0,2,6,0,3.11,107.326,60,107.154,105.7891878
1/11/2019,VS080399,3.769,0,2,6,0,3.113,107.154,60,107.107,105.7891878
1/12/2019,VS080399,3.732,0,2,6,0,3.03,107.107,60,107.052,105.7891878
1/1/2020,VS080399,3.696,0,2,6,0,2.948,107.052,60,107.324,105.7891878
1/2/2020,VS080399,3.552,0,2,6,0,2.865,107.324,60,107.705,105.7891878
1/3/2020,VS080399,3.374,0,2,6,0,2.793,107.705,60,106.495,105.7891878
1/4/2020,VS080399,3.717,0,2,6,0,2.706,106.495,36,107.435,105.7891878
1/5/2020,VS080399,3.328,0,2,6,0,2.699,107.435,36,107.652,105.7891878
1/6/2020,VS080399,3.186,0,2,6,0,2.626,107.652,36,107.467,105.7891878
1/7/2020,VS080399,3.177,0,2,6,0,2.546,107.467,36,107.986,105.7891878
1/8/2020,VS080399,2.898,0,2,6,0,2.461,107.986,36,107.969,105.7891878
1/9/2020,VS080399,2.819,0,2,6,0,2.384,107.969,36,107.822,105.7891878
1/10/2020,VS080399,2.783,0,2,6,0,2.304,107.822,36,107.7,105.7891878
1/8/2019,VS080771,3.984,0,2,9.65,0,2.815,117.235,60,117.34,107.3988118
1/9/2019,VS080771,3.817,0,2,9.65,0,2.73,117.34,60,116.927,107.3988118
1/10/2019,VS080771,3.825,0,2,9.65,0,2.655,116.927,60,116.522,107.3988118
1/11/2019,VS080771,3.818,0,2,9.65,0,2.573,116.522,36,116.2,107.3988118
1/12/2019,VS080771,3.779,0,2,9.65,0,2.596,116.2,36,115.927,107.3988118
1/1/2020,VS080771,3.719,0,2,9.65,0,2.513,115.927,36,115.835,107.3988118
1/2/2020,VS080771,3.588,0,2,9.65,0,2.429,115.835,36,115.863,107.3988118
1/3/2020,VS080771,3.428,0,2,9.65,0,2.356,115.863,36,114.545,107.3988118
1/4/2020,VS080771,3.745,0,2,9.65,0,2.27,114.545,36,115.071,107.3988118
1/5/2020,VS080771,3.36,0,2,9.65,0,2.187,115.071,36,114.976,107.3988118
1/6/2020,VS080771,3.224,0,2,9.65,0,2.205,114.976,36,114.56,107.3988118
1/7/2020,VS080771,3.196,0,2,9.65,0,2.125,114.56,36,114.602,107.3988118
1/8/2020,VS080771,2.953,0,2,9.65,0,2.04,114.602,36,114.284,107.3988118
1/9/2020,VS080771,2.878,0,2,9.65,0,1.963,114.284,36,113.857,107.3988118
1/10/2020,VS080771,2.839,0,2,9.65,0,1.883,113.857,36,113.364,107.3988118
1/8/2019,VS080772,4.037,0,2,9.7,0,3.186,119.657,60,119.886,107.3988118
1/9/2019,VS080772,3.863,2.3,2,9.7,0,3.102,119.886,60,119.435,107.3988118
1/10/2019,VS080772,3.882,2,2,9.7,0,3.027,119.435,60,119.018,107.3988118
1/11/2019,VS080772,3.882,2,2,9.7,0,2.944,119.018,60,118.709,107.3988118
1/12/2019,VS080772,3.848,2,2,9.7,0,2.981,118.709,60,118.465,107.3988118
1/1/2020,VS080772,3.792,1.7,2,9.7,0,2.898,118.465,60,118.5,107.3988118
1/2/2020,VS080772,3.647,1.7,2,9.7,0,2.815,118.5,60,118.585,107.3988118
1/3/2020,VS080772,3.498,1.7,2,9.7,0,2.743,118.585,60,116.957,107.3988118
1/4/2020,VS080772,3.863,0,2,9.7,0,2.654,116.957,60,117.773,107.3988118
1/5/2020,VS080772,3.455,0,2,9.7,0,2.573,117.773,36,117.747,107.3988118
1/6/2020,VS080772,3.324,2.7,2,9.7,0,2.606,117.747,36,117.365,107.3988118
1/7/2020,VS080772,3.294,2,2,9.7,0,2.526,117.365,36,117.607,107.3988118
1/8/2020,VS080772,3.032,2,2,9.7,0,2.442,117.607,36,117.311,107.3988118
1/9/2020,VS080772,2.967,2,2,9.7,0,2.366,117.311,36,116.961,107.3988118
1/10/2020,VS080772,2.912,1.7,2,9.7,0,2.286,116.961,36,116.512,107.3988118
1/8/2019,VS110031,3.744,0,2,5.05,0,5.501,107.547,84,109.117,105.9295121
1/9/2019,VS110031,3.467,0,2,5.05,0,5.551,109.117,84,108.319,105.9295121
1/10/2019,VS110031,3.584,0,2,5.05,0,5.469,108.319,84,107.85,105.9295121
1/11/2019,VS110031,3.647,0,2,5.05,0,5.382,107.85,84,107.819,105.9295121
1/12/2019,VS110031,3.636,0,2,5.05,0,5.299,107.819,84,107.776,105.9295121
1/1/2020,VS110031,3.627,2,2,5.05,0,5.216,107.776,84,108.979,105.9295121
1/2/2020,VS110031,3.398,3,2,5.05,0,5.142,108.979,84,110.325,105.9295121
1/3/2020,VS110031,3.145,2.7,2,5.05,0,5.201,110.325,84,106.74,105.9295121
1/4/2020,VS110031,3.766,2.3,2,5.05,0,5.091,106.74,84,110.284,105.9295121
1/5/2020,VS110031,3.103,2.3,2,5.05,0,5.033,110.284,84,110.398,105.9295121
1/6/2020,VS110031,3.06,3,2,5.05,0,4.959,110.398,84,109.995,105.9295121
1/7/2020,VS110031,3.109,2.3,2,5.05,0,4.876,109.995,84,111.642,105.9295121
1/8/2020,VS110031,2.778,2.3,2,5.05,0,4.802,111.642,84,112.044,105.9295121
1/9/2020,VS110031,2.675,1.7,2,5.05,0,4.834,112.044,84,111.352,105.9295121
1/10/2020,VS110031,2.773,2.7,2,5.05,0,4.749,111.352,84,111.593,105.9295121
1/8/2019,VS110055,4.024,1.3,2,5.38,0,5.618,107.946,84,109.131,105.1687893
1/9/2019,VS110055,3.815,0,2,5.38,0,5.543,109.131,84,108.678,105.1687893
1/10/2019,VS110055,3.875,2.3,2,5.38,0,5.465,108.678,84,108.518,105.1687893
1/11/2019,VS110055,3.886,2.7,2,5.38,0,5.383,108.518,84,108.458,105.1687893
1/12/2019,VS110055,3.879,2.3,2,5.38,0,5.433,108.458,84,108.486,105.1687893
1/1/2020,VS110055,3.857,2.3,2,5.38,0,5.35,108.486,84,109.736,105.1687893
1/2/2020,VS110055,3.624,2,2,5.38,0,5.277,109.736,84,111.048,105.1687893
1/3/2020,VS110055,3.381,2,2,5.38,0,5.214,111.048,84,107.446,105.1687893
1/4/2020,VS110055,3.99,3,2,5.38,0,5.101,107.446,84,110.323,105.1687893
1/5/2020,VS110055,3.46,2,2,5.38,0,5.04,110.323,84,110.743,105.1687893
1/6/2020,VS110055,3.364,2,2,5.38,0,5.092,110.743,84,110.729,105.1687893
1/7/2020,VS110055,3.342,1.7,2,5.38,0,5.013,110.729,84,112.459,105.1687893
1/8/2020,VS110055,3.004,1.7,2,5.38,0,4.94,112.459,84,112.563,105.1687893
1/9/2020,VS110055,2.957,1.7,2,5.38,0,4.864,112.563,84,112.755,105.1687893
1/10/2020,VS110055,2.892,2.7,2,5.38,0,4.786,112.755,84,112.73,105.1687893
1/8/2019,VS110215,3.937,2,2,5.65,0,5.722,110.249,84,112.877,107.2478351
1/9/2019,VS110215,3.505,2,2,5.65,0,5.661,112.877,84,111.998,107.2478351
1/10/2019,VS110215,3.623,1.7,2,5.65,0,5.578,111.998,84,111.677,107.2478351
1/11/2019,VS110215,3.653,2,2,5.65,0,5.493,111.677,84,111.578,105.7042791
1/12/2019,VS110215,3.648,2.3,2,5.65,0,5.41,111.578,84,111.503,105.7042791
1/1/2020,VS110215,3.639,2,2,5.65,0,5.464,111.503,84,112.812,105.7042791
1/2/2020,VS110215,3.4,1.7,2,5.65,0,5.391,112.812,84,114.541,105.7042791
1/3/2020,VS110215,3.094,3.3,2,5.65,0,5.333,114.541,84,110.533,105.7042791
1/4/2020,VS110215,3.737,3,2,5.65,0,5.216,110.533,84,113.66,105.7042791
1/5/2020,VS110215,3.181,3.3,2,5.65,0,5.158,113.66,84,114.586,105.7042791
1/6/2020,VS110215,2.999,3.3,2,5.65,0,5.092,114.586,84,114.028,105.7042791
1/7/2020,VS110215,3.064,3.3,2,5.65,0,5.134,114.028,84,115.555,105.7042791
1/8/2020,VS110215,2.768,3.3,2,5.65,0,5.059,115.555,84,115.977,105.7042791
1/9/2020,VS110215,2.662,2.3,2,5.65,0,4.986,115.977,84,115.389,105.7042791
1/10/2020,VS110215,2.728,2,2,5.65,0,4.901,115.389,84,115.318,105.7042791
1/8/2019,VS110403,3.76,1.7,2,4.45,0,6.092,104.323,120,105.978,105.9295121
1/9/2019,VS110403,3.495,1.3,2,4.45,0,6.021,105.978,120,105.188,105.9295121
1/10/2019,VS110403,3.61,1.3,2,4.45,0,5.938,105.188,84,104.714,105.9295121
1/11/2019,VS110403,3.677,0,2,4.45,0,5.976,104.714,84,104.692,105.9295121
1/12/2019,VS110403,3.672,0,2,4.45,0,5.893,104.692,84,104.731,105.9295121
1/1/2020,VS110403,3.657,0,2,4.45,0,5.81,104.731,84,105.979,105.9295121
1/2/2020,VS110403,3.444,0,2,4.45,0,5.737,105.979,84,107.584,105.9295121
1/3/2020,VS110403,3.173,0,2,4.45,0,5.678,107.584,84,103.62,105.9295121
1/4/2020,VS110403,3.82,0,2,4.45,0,5.559,103.62,84,107.47,105.9295121
1/5/2020,VS110403,3.163,0,2,4.45,0,5.624,107.47,84,107.574,105.9295121
1/6/2020,VS110403,3.132,0,2,4.45,0,5.551,107.574,84,107.319,105.9295121
1/7/2020,VS110403,3.16,2.7,2,4.45,0,5.468,107.319,84,109.247,105.9295121
1/8/2020,VS110403,2.817,3,2,4.45,0,5.397,109.247,84,109.689,105.9295121
1/9/2020,VS110403,2.724,2.7,2,4.45,0,5.323,109.689,84,108.93,105.9295121
1/10/2020,VS110403,2.834,2.7,2,4.45,0,5.237,108.93,84,109.273,105.9295121
1/8/2019,VS110432,3.743,1.3,2,4.5,0,6.176,104.799,120,106.539,105.7042791
1/9/2019,VS110432,3.468,1.3,2,4.5,0,6.106,106.539,120,105.655,105.7042791
1/10/2019,VS110432,3.595,1.3,2,4.5,0,6.022,105.655,120,105.006,105.7042791
1/11/2019,VS110432,3.688,0,2,4.5,0,5.932,105.006,84,104.706,105.7042791
1/12/2019,VS110432,3.728,3,2,4.5,0,5.977,104.706,84,104.932,105.7042791
1/1/2020,VS110432,3.683,2.3,2,4.5,0,5.896,104.932,84,106.568,105.7042791
1/2/2020,VS110432,3.41,2.7,2,4.5,0,5.826,106.568,84,108.361,105.7042791
1/3/2020,VS110432,3.113,2.3,2,4.5,0,5.769,108.361,84,104.027,105.7042791
1/4/2020,VS110432,3.808,2.3,2,4.5,0,5.646,104.027,84,107.678,105.7042791
1/5/2020,VS110432,3.193,2.3,2,4.5,0,5.594,107.678,84,108.046,105.7042791
1/6/2020,VS110432,3.119,0,2,4.5,0,5.637,108.046,84,107.645,105.7042791
1/7/2020,VS110432,3.17,0,2,4.5,0,5.553,107.645,84,110.385,105.7042791
1/8/2020,VS110432,2.698,2.3,2,4.5,0,5.489,110.385,84,110.664,105.7042791
1/9/2020,VS110432,2.632,2,2,4.5,0,5.414,110.664,84,110.307,105.7042791
1/10/2020,VS110432,2.67,2,2,4.5,0,5.331,110.307,84,110.303,105.7042791
1/8/2019,VS110451,4.138,3,2,5.7,0,5.973,109.771,120,111.477,108.3527308
1/9/2019,VS110451,3.864,2.7,2,5.7,0,5.904,111.477,120,111.161,108.3527308
1/10/2019,VS110451,3.896,3.3,2,5.7,0,5.827,111.161,120,110.885,108.3527308
1/11/2019,VS110451,3.921,2.3,2,5.7,0,5.742,110.885,84,110.696,108.3527308
1/12/2019,VS110451,3.934,3,2,5.7,0,5.808,110.696,84,110.725,108.3527308
1/1/2020,VS110451,3.911,2.7,2,5.7,0,5.726,110.725,84,112.48,108.3527308
1/2/2020,VS110451,3.616,3,2,5.7,0,5.659,112.48,84,113.417,108.3527308
1/3/2020,VS110451,3.45,2.7,2,5.7,0,5.594,113.417,84,109.939,108.3527308
1/4/2020,VS110451,3.984,3.3,2,5.7,0,5.479,109.939,84,112.982,108.3527308
1/5/2020,VS110451,3.471,2.7,2,5.7,0,5.423,112.982,84,113.243,108.3527308
1/6/2020,VS110451,3.407,2,2,5.7,0,5.485,113.243,84,112.973,108.3527308
1/7/2020,VS110451,3.426,1.7,2,5.7,0,5.403,112.973,84,114.381,108.3527308
1/8/2020,VS110451,3.168,1.7,2,5.7,0,5.328,114.381,84,114.259,108.3527308
1/9/2020,VS110451,3.161,1.7,2,5.7,0,5.251,114.259,84,114.42,108.3527308
1/10/2020,VS110451,3.106,0,2,5.7,0,5.173,114.42,84,114.337,108.3527308
1/8/2019,VS120014,3.792,2.3,2,4.8,0,6.254,106.483,120,108.469,105.9295121
1/9/2019,VS120014,3.484,2.3,2,4.8,0,6.187,108.469,120,107.162,105.9295121
1/10/2019,VS120014,3.669,2.3,2,4.8,0,6.099,107.162,120,106.639,105.9295121
1/11/2019,VS120014,3.738,2,2,4.8,0,6.011,106.639,120,106.643,105.9295121
1/12/2019,VS120014,3.727,2,2,4.8,0,5.928,106.643,120,106.876,105.9295121
1/1/2020,VS120014,3.68,1.7,2,4.8,0,5.848,106.876,84,108.215,105.9295121
1/2/2020,VS120014,3.458,2.3,2,4.8,0,5.911,108.215,84,109.282,105.9295121
